"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:47","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:49","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:56","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:57","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:02:59","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:01","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:03","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:04","SSAWD045","D20170","440"
"10288497","JA31","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:05","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:06","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:07","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:08","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:09","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:10","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:11","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:13","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:16","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:17","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:19","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:21","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:22","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:23","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:25","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:27","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:28","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:30","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:33","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:34","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:36","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:37","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:39","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:40","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:41","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:42","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:44","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:49","SSAWD045","D20170","440"
"10288497","JA17","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:50","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:52","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:53","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:55","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:57","SSAWD045","D20170","440"
"10288497","JB04","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:03:58","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:06","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:07","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:10","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:14","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:16","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:17","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:19","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:20","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:22","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:23","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:24","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:26","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:27","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:28","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:30","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:31","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:33","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:37","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:38","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:40","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:42","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:44","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:45","SSAWD045","D20170","440"
"10288497","JB03","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:46","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:48","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:49","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:51","SSAWD045","D20170","440"
"10288497","JA30","5020020111","2020-02-07 08:00:00","2020-02-06","1","50SLD0000242318","2020-02-06 16:04:52","SSAWD045","D20170","440"
