"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:48:53","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:48:54","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:48:55","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:48:56","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:48:58","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:06","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:07","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:09","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:11","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:12","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:16","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:17","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:18","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:19","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:21","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:24","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:25","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:26","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:30","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:32","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:33","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:35","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:37","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:39","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:40","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:43","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:44","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:45","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:46","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:48","FKK2400340","D20110","200"
"898382-8360","JB05","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:51","FKK2400340","D20110","200"
"898382-8360","JB04","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:52","FKK2400340","D20110","200"
"898382-8360","JB04","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:53","FKK2400340","D20110","200"
"898382-8360","JB04","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:55","FKK2400340","D20110","200"
"898382-8360","JB04","5020020121","2020-02-08 09:00:00","2020-02-07","5","50SLD0000242780","2020-02-07 10:49:56","FKK2400340","D20110","200"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:13","B20020029","D20410","504"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:15","B20020029","D20410","504"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:16","B20020029","D20410","504"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:18","B20020029","D20410","504"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:19","B20020029","D20410","504"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:21","B20020029","D20410","504"
"49189-20112","JA30","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:22","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:24","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:26","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:28","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:29","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:30","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:31","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:32","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:34","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:35","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:37","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:38","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:39","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:41","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:43","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:48","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:50","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:51","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:53","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:55","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:56","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:57","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:51:59","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:00","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:02","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:03","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:05","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:06","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:08","B20020029","D20410","504"
"49189-20112","JA31","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:09","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:10","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:13","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:14","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:16","B20020029","D20410","504"
"49189-20112","JB01","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:18","B20020029","D20410","504"
"49189-20112","JA28","9020020024","2020-02-08 04:00:00","2020-02-08","12","50SLD0000243559","2020-02-07 13:52:20","B20020029","D20410","504"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:29","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:31","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:33","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:34","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:36","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:39","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:40","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:42","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:43","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:44","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:46","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:47","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:49","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:51","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:52","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:55","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:57","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:49:59","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:00","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:04","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:06","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:08","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:09","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:10","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:12","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:13","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:15","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:16","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:18","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:19","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:20","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:22","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:24","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:25","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:27","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:28","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:30","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:31","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:33","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:35","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:36","2B20020011","D20410","252"
"49335-20100","JB03","9020020025","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243560","2020-02-07 13:50:49","2B20020011","D20410","252"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:44","2B20020011","D20410","756"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:46","2B20020011","D20410","756"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:47","2B20020011","D20410","756"
"49373-25698","JB05","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:49","2B20020011","D20410","756"
"49373-25698","JB05","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:50","2B20020011","D20410","756"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:52","2B20020011","D20410","756"
"49373-25698","JB05","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:53","2B20020011","D20410","756"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:55","2B20020011","D20410","756"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:57","2B20020011","D20410","756"
"49373-25698","JB06","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:52:58","2B20020011","D20410","756"
"49373-25698","JB05","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:53:01","2B20020011","D20410","756"
"49373-25698","JB05","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:53:03","2B20020011","D20410","756"
"49373-25698","JB05","9020020026","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243564","2020-02-07 13:53:04","2B20020011","D20410","756"
